,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
1662,0.0,31.0,53116.06,10.52249,159.9349,1256.923905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1663,3.0,20.0,12188.82,1.311693,152.466,530.0519539,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1664,2.0,61.0,7297.34,60.45619,232.624,5921.781561,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1665,7.0,80.0,26569.28,1.72479919,174.975543,704.1947645,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1666,2.0,66.0,36635.39,7.912612583,187.484705,1154.565474,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1667,0.0,57.0,8882.07,57.50632,139.9349,5434.927441,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1668,2.0,40.0,25303.83,7.276075,207.6094,1143.400963,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1669,0.0,70.0,33818.46,57.65975,117.4686,5319.498579,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1670,2.0,53.0,118281.7,71.21314,207.6094,6386.697896,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1671,10.0,55.0,8936.79,63.27923,162.497,6211.784273,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1672,8.0,87.0,80447.93,65.33881,169.9928,5717.977095,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1673,0.0,40.0,58142.74,4.723073,159.965,660.1932315,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1674,4.0,39.0,21128.1,27.46106977,222.649979,3069.566918,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1675,1.0,18.0,35023.76,16.93745,137.4686,1688.294747,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1676,0.0,35.0,34110.17,9.688409,182.49,1331.662313,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1677,2.0,30.0,42991.1,2.656111103,204.963371,834.3144319,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1678,0.0,54.0,22871.91,50.90725,207.4673,4642.032276,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1679,0.0,44.0,16301.48,2.779431223,112.455141,242.9947554,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1680,5.0,20.0,23660.7,6.577676916,220.132293,1329.24842,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1681,0.0,41.0,44202.8,11.21881,159.9476,1589.460591,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1682,1.0,29.0,30772.72,16.22349,169.9741,1747.966742,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1683,1.0,37.0,24844.03,19.46465,154.9755,2574.581362,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1684,2.0,53.0,32753.3,2.680333,124.9781,352.0824182,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1685,2.0,46.0,14328.73,46.04312,162.4689,4164.432685,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1686,6.0,21.0,36562.75,7.332162,139.9979,1207.587701,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1687,1.0,76.0,28911.98,1.76478,139.965,826.331106,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1688,0.0,22.0,38224.65,45.44227,182.4538,4082.913084,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1689,0.0,21.0,25888.53,60.95525,149.9741,5739.842827,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1690,0.0,53.0,71215.87,5.02568958,184.978458,811.5600648,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1691,3.0,29.0,95064.28,70.49752,257.6375,7096.494932,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1692,4.0,26.0,5920.06,2.661310881,222.665436,1024.224748,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1693,1.0,38.0,18967.02,1.989684,217.484,714.7114049,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1694,3.0,57.0,8515.02,11.75090487,214.952509,1357.774068,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1695,0.0,56.0,26010.99,68.7729,159.9476,6256.139215,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1696,0.0,76.0,16762.99,6.818705821,217.483972,955.0181592,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1697,1.0,86.0,57801.81,57.68543,232.6707,5300.70659,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1698,4.0,49.0,64697.57,8.327722,124.9935,880.6292606,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1699,6.0,87.0,35060.94,1.213704886,202.649979,1189.549671,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1700,3.0,80.0,146317.6,62.05469,147.4564,5735.926133,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1701,0.0,87.0,4523.8,15.59096202,127.473844,1826.678884,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1702,3.0,51.0,25201.18,70.0669,200.1185,6747.936863,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1703,5.0,48.0,37922.51,5.541384803,242.61428,1212.756335,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1704,1.0,44.0,24218.05,25.17478,160.0013,2341.106117,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1705,0.0,74.0,47866.24,7.283667,230.1051,1064.970201,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1706,6.0,48.0,50305.65,49.35209,139.983,4827.605046,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1707,0.0,28.0,18620.96,67.61562,159.965,5852.816544,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1708,0.0,86.0,19606.42,62.89177,197.6288,5629.088178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1709,4.0,87.0,53420.34,11.89492044,147.478341,1119.209685,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1710,5.0,23.0,29680.81,1.99818,194.9768,758.9886777,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1711,1.0,43.0,33590.24,50.4403,255.1555,4918.917802,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1712,1.0,62.0,4803.08,6.029814,164.967,1273.860067,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1713,0.0,72.0,4916.91,1.068799086,172.487091,504.9814106,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1714,7.0,34.0,61023.12,54.22814,232.6228,5333.340832,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1715,3.0,86.0,73686.44,6.30655,139.983,1165.890091,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1716,0.0,25.0,27669.39,22.57289049,147.456419,2588.843484,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1717,0.0,64.0,83953.98,3.861708438,129.977753,853.1123448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1718,1.0,88.0,35891.67,10.27819073,175.006206,1570.345219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1719,1.0,51.0,10090.93,19.39483,172.4624,1955.226259,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1720,3.0,85.0,47986.4,44.72714,164.9647,4384.720336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1721,4.0,36.0,58590.12,1.79772408,152.509013,740.0368256,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1722,1.0,61.0,60493.62,62.6698,182.497,5451.620478,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1723,1.0,24.0,56969.75,51.91699,187.4847,4820.053166,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1724,4.0,64.0,14780.0,66.63268,184.9853,5960.671631,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1725,2.0,65.0,45511.46,68.16632,159.965,5838.199467,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1726,4.0,74.0,29495.88,71.23043,159.983,6059.960875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1727,1.0,86.0,67676.16,70.09961,124.9643,5738.755668,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1728,1.0,21.0,53863.95,9.910534,175.0048,1502.652508,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1729,1.0,49.0,39184.05,67.89706,222.6143,6609.12279,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1730,1.0,54.0,43154.85,71.95713,222.6362,6493.121834,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1731,3.0,29.0,45911.55,54.62225,104.9629,4828.23036,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1732,1.0,68.0,35741.44,61.13096,149.9845,5397.392962,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1733,2.0,23.0,132116.33,22.25746016,184.964681,2384.885909,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1734,2.0,63.0,15263.96,71.74549,147.4783,6122.640412,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1735,1.0,45.0,14774.37,51.42373,204.9634,4750.263677,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1736,0.0,34.0,18848.82,48.03427,159.9942,4300.642039,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1737,2.0,19.0,13543.51,65.54969,204.9634,5976.68996,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1738,4.0,50.0,25024.22,49.40819,162.4833,4826.083597,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1739,0.0,24.0,62700.71,53.40027,149.9483,4656.466477,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1740,1.0,65.0,42953.62,71.77654,240.1149,6434.683847,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1741,1.0,59.0,24958.97,4.499945782,220.132293,955.0519598,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1742,2.0,43.0,31808.9,62.11875,174.9768,5940.705687,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1743,5.0,67.0,48112.75,7.978289,92.5018,832.638565,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1744,1.0,40.0,17275.92,2.395742,129.9621,949.9087685,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1745,0.0,33.0,36311.55,54.67507,162.4689,4770.483341,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1746,2.0,82.0,15293.02,6.162825,127.4887,702.030012,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1747,0.0,34.0,25652.0,62.5567,200.1185,6095.950269,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1748,1.0,51.0,38126.15,69.21008,204.9797,6015.112937,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1749,4.0,59.0,39258.2,22.34478,194.9744,2231.25397,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1750,1.0,45.0,42065.56,4.071312509,192.470522,693.1317301,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1751,1.0,31.0,61508.68,69.49734,222.6143,6799.261898,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1752,2.0,25.0,54215.43,58.31897,150.0208,5326.224652,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1753,0.0,52.0,15358.09,50.60009,159.965,4462.198964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1754,2.0,57.0,21062.25,2.596050259,94.972827,817.8995329,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1755,1.0,85.0,8667.17,65.91489,242.6573,6020.902258,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1756,7.0,27.0,9842.67,62.50474,124.9607,5975.718085,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1757,0.0,30.0,37631.87,66.54637,152.4555,6256.189224,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1758,1.0,64.0,53517.12,14.44636,202.4433,1572.076515,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1759,3.0,78.0,9297.37,4.332134531,157.469817,427.3743388,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1760,2.0,28.0,18966.81,2.81822785,194.969934,785.6266383,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1761,1.0,76.0,34415.0,2.162477942,210.138,673.9015902,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1762,4.0,88.0,9693.38,6.468187,235.1555,1627.193453,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1763,1.0,27.0,49071.14,4.899911,169.9378,756.9340947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1764,1.0,89.0,26110.4,71.44166,149.9447,6480.587744,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1765,2.0,31.0,2526.17,53.12753,182.4653,4861.72144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1766,6.0,89.0,34545.05,9.244926,184.967,1189.205287,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1767,0.0,38.0,33714.3,6.339408608,124.97808,639.5093519,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1768,1.0,18.0,34786.58,49.26311,162.4833,4826.758437,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1769,5.0,69.0,53224.48,69.14141,232.624,6746.608618,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1770,5.0,36.0,23994.35,44.03142,242.6106,4839.958124,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1771,0.0,40.0,102072.0,8.894523,212.6415,1717.407155,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1772,9.0,38.0,48979.76,70.60477,107.4958,6671.033985,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1773,4.0,44.0,28619.23,59.36904,127.4958,5163.3129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1774,2.0,82.0,24128.19,7.674186,162.4937,924.1809843,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1775,7.0,25.0,61257.0,71.12548,159.983,6386.654255,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1776,3.0,33.0,31417.33,9.473091121,194.976769,1324.164906,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1777,0.0,37.0,28158.14,1.24728,194.9768,544.6911156,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1778,1.0,41.0,84185.38,10.99607752,159.951231,1120.873005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1779,3.0,36.0,14718.58,64.56659,149.9707,5682.278193,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1780,7.0,54.0,54726.01,62.37954,92.5018,5394.351469,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1781,0.0,51.0,40225.9,63.58391,130.0064,5604.547333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1782,2.0,24.0,22328.75,57.65949,177.4945,5759.875218,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1783,3.0,88.0,102322.6,50.89196,210.127,4665.805714,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1784,2.0,48.0,17762.55,13.59949293,92.455141,1587.688033,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1785,3.0,37.0,21599.58,43.50453,147.4738,3874.362144,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1786,0.0,58.0,47034.88,12.94334524,149.944668,1711.161405,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1787,3.0,23.0,22561.45,22.56250894,220.114868,3014.958938,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1788,2.0,63.0,44090.16,69.13848,265.1283,6425.062719,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1789,4.0,37.0,14638.17,2.497790261,172.470522,1178.564131,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1790,0.0,89.0,28330.55,2.904448825,129.962093,800.1531959,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1791,6.0,81.0,24835.35,67.99043,207.4811,6218.7988,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1792,1.0,35.0,194550.7,60.64795,200.1652,5591.655269,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1793,1.0,72.0,46457.36,56.41476,194.9581,5013.697903,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1794,4.0,42.0,15762.73,14.40375,235.1417,2394.464952,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1795,0.0,65.0,53684.77,69.22651,142.4713,6317.450344,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1796,2.0,60.0,46582.29,64.64603,140.0049,5568.279974,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1797,0.0,42.0,94042.03,67.94385,232.6415,6182.78427,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1798,0.0,52.0,31234.72,57.72738,149.9741,5456.006313,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1799,3.0,81.0,10907.78,21.4708673,212.669463,2504.245348,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1800,3.0,81.0,8507.14,3.892424053,124.97808,390.381346,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1801,10.0,18.0,19351.19,64.02771,142.4827,6388.161243,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1802,4.0,76.0,77874.21,42.52243,172.5104,3754.296166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1803,4.0,56.0,66989.79,13.85859,230.1344,1904.863682,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1804,1.0,34.0,27296.2,59.84496,139.9678,5323.572726,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1805,4.0,43.0,61087.44,9.312734,152.509,1332.850025,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1806,4.0,54.0,54373.35,5.204853319,212.622804,1572.045646,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1807,0.0,65.0,41624.04,8.525122,127.4887,889.7590173,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1808,1.0,59.0,31904.93,48.57163,197.5169,4549.293713,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1809,3.0,80.0,51082.1,6.62916,287.6427,1292.497362,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1810,3.0,48.0,28644.87,50.56908,132.466,4926.848896,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1811,2.0,32.0,71596.14,2.257358355,195.006206,631.7435653,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1812,7.0,89.0,12747.26,61.75654,102.4746,5237.396005,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1813,5.0,32.0,18213.56,50.07627,147.4738,4573.084997,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1814,0.0,87.0,24378.22,9.983052758,215.159141,1774.760154,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1815,1.0,50.0,59610.65,3.152098,162.4526,696.7035556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1816,0.0,47.0,19387.14,3.197618,160.0013,499.7241703,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1817,8.0,67.0,24088.27,69.24438,140.0049,6024.530188,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1818,0.0,31.0,31609.92,1.768753,220.1478,736.3553892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1819,3.0,77.0,1737.57,59.66552,230.1344,5511.495437,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1820,7.0,50.0,162360.14,16.99923183,157.483594,1761.052193,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1821,1.0,33.0,41074.27,55.11933,187.4847,5052.938652,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1822,0.0,57.0,35587.78,2.077466,235.1372,1244.139414,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1823,1.0,53.0,16316.98,68.7816,255.1198,6693.382735,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1824,4.0,51.0,33733.53,66.98322,172.5104,5922.812261,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1825,0.0,68.0,30243.0,68.83881,159.9349,5913.927772,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1826,1.0,25.0,36229.21,7.161561527,140.00128,1340.930156,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1827,10.0,42.0,92748.49,12.33304231,124.97808,1425.346946,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1828,6.0,25.0,19091.9,52.75131,202.4433,4910.205779,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1829,7.0,68.0,67377.48,68.52825,185.0077,6253.087064,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1830,0.0,79.0,56096.93,13.28713487,190.173699,1606.847228,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1831,0.0,26.0,22788.17,55.20546,262.6106,5267.957878,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1832,1.0,20.0,84399.36,2.1782,152.4624,1059.664803,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1833,3.0,48.0,31777.28,16.31066,194.9663,2255.21511,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1834,3.0,72.0,27744.81,62.77848,159.9349,5449.543139,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1835,0.0,76.0,14797.51,49.01677,119.9897,4249.059682,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1836,1.0,22.0,34599.01,66.60157,107.5286,5740.030049,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1837,0.0,74.0,30213.21,2.407697,137.4392,270.9293518,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1838,2.0,24.0,25163.87,71.82981,177.4945,6873.906816,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1839,3.0,58.0,67637.17,53.62789,235.1555,5605.985814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1840,1.0,44.0,39504.22,7.172070851,144.988941,1407.682723,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1841,0.0,88.0,38656.75,22.39935475,169.937833,1960.019242,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1842,2.0,43.0,26369.97,65.44679,232.6228,6116.195461,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1843,1.0,26.0,48071.63,59.6057,182.447,5247.01062,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1844,5.0,72.0,7128.29,60.09421,152.466,5276.705264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
